440301001012015112503665	1151	8111	100.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	O	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1.940000	2	5.060000	2	4.480000	2	4.480000	2	-2.010000	2	-2.010000	2	0.000000	2	-3.110000	2	1
440301001012015112503673	1151	7233	10.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	L	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.120000	2	0.230000	2	17.080000	2	17.080000	2	-1.200000	2	-1.200000	2	0.000000	2	-1.200000	2	1
440301001012015112503702	1100	5820	10.000000	1	第三产业	深圳市	1-3年	否																																												0
440301001012015112503710	1151	5199	10.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	5.640000	2	19.000000	2	15.580000	2	16.920000	2	-13.020000	2	-13.020000	2	0.240000	2	-13.370000	2	1
440301001012015112503729	1151	5219	100.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	5.450000	2	5.450000	2	2.130000	2	2.130000	2	-9.540000	2	-9.540000	2	0.000000	2	-9.540000	2	1
440301001012015112503737	1151	5820	50.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	G	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	0.000000	2	1
440301001012015112503761	1100	5199	300.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	F	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	46.700000	2	52.060000	2	9.560000	2	9.560000	2	-1.370000	2	-1.370000	2	0.000000	2	-5.360000	2	1
44030100101201511250377X	1100	6510	500.000000	1	第三产业	深圳市	1-3年	否	440300		1.0000	100-500万	I	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	2	2.720000	2	30.900000	2	0.000000	2	0.000000	2	-28.090000	2	-28.090000	2	0.000000	2	-28.170000	2	1
440301001012015112503788	1151	1810	100.000000	1	第二产业	深圳市	1-3年	否																																												0
440301001012015112503833	1151	6500	50.000000	1	第三产业	深圳市	1-3年	否	440300	2	1.0000	100万以内	I	1	1	1	1	2	2	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	2	0.080000	2	3.620000	2	3.250000	2	3.350000	2	-3.460000	2	-3.460000	2	0.000000	2	-3.530000	2	1
